"Data compilation used in calculation of N budget, organized by year of publication. ",,,,,,,,,,,,,,,,,,
Geologic Setting abbreviations:  O = Oceanic; C = Continental; S = Sediment; L = Lithosphere; A = altered (<300°C); M = metamorphosed (>300 °C); M = primary mantle volcanics; X = xenoliths; OIB = Ocean Isl_and_ Basalt; VV= Volcanic volatiles,,,,,,,,,,,,,,,,,,
Rock name abbreviations: BIF = b_and_ed iron formation; MORB = mid-ocean ridge basalt; OIB = ocean isl_and_ basalt; F = fluid; G = gas,,,,,,,,,,,,,,,,,,
"Columns show, in order, References/notes, Sample name as used in original study, geologic setting (assigned by us), rock type (after original study), Age (Ga), δ15N _and_ error, N concentration (ppm), δ 13 C, Yb, Lu, _and_ Rb concentration (ppm), K2O (wt. %), _and_ Ar data where available  ",,,,,,,,,,,,,,,,,,
Full references are in the Supplementary References document. ,,,,,,,,,,,,,,,,,,
Source/Notes,Sample Name,Geologic Setting,Rock Type,Year Published,Age,delta15N,error,N(ppm),delta13C,Yb,Lu,K2O (WT. %),Rb (ppm),40Ar/36Ar,36Ar (mol/g),Ar total (mol/g),N2/36Ar,N2/40Ar
,170.17,AOS,Shale,2009,2.5,3.4,,200,-38.1,,,,,,,,,
,170.39,AOS,Shale,2009,2.5,1.5,,200,-40.1,,,,,,,,,
,170.55,AOS,Shale,2009,2.5,2.2,,200,-38.2,,,,,,,,,
,170.86,AOS,Shale,2009,2.5,2.4,,200,-38.5,,,,,,,,,
,170.94,AOS,Shale,2009,2.5,2.8,,200,-38.8,,,,,,,,,
,171.22,AOS,Shale,2009,2.5,3.2,,200,-38.6,,,,,,,,,
,173.09,AOS,Shale,2009,2.5,2.7,,200,-38.5,,,,,,,,,
,173.5,AOS,Shale,2009,2.5,2.8,,200,-37.7,,,,,,,,,
,173.73,AOS,Shale,2009,2.5,2.3,,200,-38.0,,,,,,,,,
,180.33,AOS,Shale,2009,2.5,2.2,,,,,,,,,,,,
,181.2,AOS,Shale,2009,2.5,2.5,,,,,,,,,,,,
,182.5,AOS,Shale,2009,2.5,1.3,,400,-38.4,,,,,,,,,
,183.65,AOS,Shale,2009,2.5,2.0,,300,,,,,,,,,,
,185.43,AOS,Shale,2009,2.5,2.9,,200,-39.4,,,,,,,,,
,188.01,AOS,Shale,2009,2.5,3.2,,,,,,,,,,,,
,196.36,AOS,Shale,2009,2.5,1.5,,300,,,,,,,,,,
,197,AOS,Shale,2009,2.5,1.5,,200,,,,,,,,,,
,198.83,AOS,Shale,2009,2.5,3.5,,,-37.1,,,,,,,,,
,199.26,AOS,Shale,2009,2.5,1.3,,400,,,,,,,,,,
,199.93,AOS,Shale,2009,2.5,2.7,,,-37.0,,,,,,,,,
Godfrey_and_Falkowski_2009,197.93,AOS,Chert,2009,2.46,10.1,,1450,,,,,,,,,,
Sample names are core depths,244.69,AOS,Chert,2009,2.521,4.4,,480,,,,,,,,,,
"Samples are from the Transvaal area, South Africa",267.18,AOS,Chert,2009,2.521,10.1,,450,,,,,,,,,,
,279.39,AOS,Chert,2009,2.521,7.6,,390,,,,,,,,,,
1st group is bulk rock 2nd is kerogen from same ,292.2,AOS,Dolostone,2009,2.521,4.6,,220,,,,,,,,,,
samples. ,310.57,AOS,Mudstone,2009,2.521,5.3,,520,,,,,,,,,,
,312.83,AOS,Mudstone,2009,2.521,4.6,,530,,,,,,,,,,
,322.12,AOS,Mudstone,2009,2.552,4.3,,380,,,,,,,,,,
,360.7,AOS,Mudstone,2009,2.552,4.5,,530,,,,,,,,,,
,413.63,AOS,Dolostone,2009,2.552,6.7,,270,,,,,,,,,,
,482.69,AOS,Dolostone,2009,2.552,3.6,,200,,,,,,,,,,
,491.15,AOS,Dolostone,2009,2.552,3.5,,160,,,,,,,,,,
,494.2,AOS,Dolostone,2009,2.552,4.2,,150,,,,,,,,,,
,499.32,AOS,Dolostone,2009,2.552,7.1,,50,,,,,,,,,,
,515.95,AOS,Dolostone,2009,2.552,4.4,,230,,,,,,,,,,
,574.76,AOS,Dolostone,2009,2.552,8.5,,40,,,,,,,,,,
,606.5,AOS,Dolostone,2009,2.552,5.7,,150,,,,,,,,,,
,614.55,AOS,Dolostone,2009,2.552,4.1,,260,,,,,,,,,,
,626,AOS,Dolostone,2009,2.552,8.0,,80,,,,,,,,,,
,637,AOS,Dolostone,2009,2.552,2.4,,270,,,,,,,,,,
,637.7,AOS,Dolostone,2009,2.552,3.4,,340,,,,,,,,,,
,640.3,AOS,Dolostone,2009,2.552,2.5,,300,,,,,,,,,,
,682.52,AOS,Dolostone,2009,2.568,5.5,,190,,,,,,,,,,
,689.1,AOS,Dolostone,2009,2.568,,,,,,,,,,,,,
,721.63,AOS,Dolostone,2009,2.568,2.1,,210,,,,,,,,,,
,733.4,AOS,Dolostone,2009,2.568,1.8,,700,,,,,,,,,,
,738.95,AOS,Dolostone,2009,2.568,2.4,,110,,,,,,,,,,
,743.1,AOS,Dolostone,2009,2.568,3.9,,130,,,,,,,,,,
,798.46,AOS,Dolostone,2009,2.568,5.8,,250,,,,,,,,,,
,798.5,AOS,Dolostone,2009,2.568,3.7,,180,,,,,,,,,,
,871.83,AOS,Microbialite,2009,2.568,3.3,,40,,,,,,,,,,
,890.6,AOS,Microbialite,2009,2.568,4.7,,130,,,,,,,,,,
,891.25,AOS,Dolostone,2009,2.568,4.0,,120,,,,,,,,,,
,892.4,AOS,Dolostone,2009,2.568,8.5,,40,,,,,,,,,,
,965.1,AOS,Dolostone,2009,2.568,5.9,,200,,,,,,,,,,
,970.75,AOS,Dolostone,2009,2.568,2.9,,260,,,,,,,,,,
,974.05,AOS,Dolostone,2009,2.568,4.1,,240,,,,,,,,,,
,980.04,AOS,Dolostone,2009,2.568,5.8,,230,,,,,,,,,,
,1008,AOS,Dolostone,2009,2.568,3.3,,390,,,,,,,,,,
,1012.1,AOS,Dolostone,2009,2.568,4.7,,50,,,,,,,,,,
,1019.9,AOS,Dolostone,2009,2.568,2.0,,350,,,,,,,,,,
,1029.1,AOS,Dolostone,2009,2.568,3.3,,390,,,,,,,,,,
,1035.7,AOS,Dolostone,2009,2.568,2.4,,410,,,,,,,,,,
,1036.8,AOS,Dolostone,2009,2.568,3.1,,110,,,,,,,,,,
,1047.7,AOS,Dolostone,2009,2.568,3.4,,280,,,,,,,,,,
,1077,AOS,Dolostone,2009,2.568,3.8,,40,,,,,,,,,,
,1079.9,AOS,Dolostone,2009,2.65,3.3,,40,,,,,,,,,,
,1087.8,AOS,Dolostone,2009,2.669,2.6,,30,,,,,,,,,,
,1150.9,AOS,Limestone,2009,2.669,3.3,,30,,,,,,,,,,
,1155.15,AOS,Limestone,2009,2.669,3.9,,70,,,,,,,,,,
,1163,AOS,Limestone,2009,2.669,4.5,,60,,,,,,,,,,
,1200.95,AOS,Mudstone,2009,2.669,4.4,,40,,,,,,,,,,
,1272.1,AOS,Mudstone,2009,2.669,5.5,,40,,,,,,,,,,
,197.93,AOS,Kerogen,2009,2.46,3.1,,,-33.5,,,,,,,,,
,244.69,AOS,Kerogen,2009,2.521,4.0,,,,,,,,,,,,
,267.18,AOS,Kerogen,2009,2.521,5.0,,,-32.8,,,,,,,,,
,279.39,AOS,Kerogen,2009,2.521,2.8,,,-33.8,,,,,,,,,
,292.2,AOS,Kerogen,2009,2.521,4.5,,,-34.6,,,,,,,,,
,310.57,AOS,Kerogen,2009,2.521,2.2,,,-38.7,,,,,,,,,
,312.83,AOS,Kerogen,2009,2.521,3.2,,,,,,,,,,,,
,322.12,AOS,Kerogen,2009,2.552,2.7,,,-36.1,,,,,,,,,
,360.7,AOS,Kerogen,2009,2.552,6.0,,,-32.6,,,,,,,,,
,413.63,AOS,Kerogen,2009,2.552,7.3,,,-30.2,,,,,,,,,
,482.69,AOS,Kerogen,2009,2.552,2.8,,,-33.3,,,,,,,,,
,515.95,AOS,Kerogen,2009,2.552,3.9,,,-28.7,,,,,,,,,
,574.76,AOS,Kerogen,2009,2.552,0.6,,,-31.5,,,,,,,,,
,637,AOS,Kerogen,2009,2.552,2.2,,,-38.2,,,,,,,,,
,689.1,AOS,Kerogen,2009,2.568,3.0,,,,,,,,,,,,
,721.63,AOS,Kerogen,2009,2.568,2.6,,,-33.8,,,,,,,,,
,798.46,AOS,Kerogen,2009,2.568,3.3,,,-30.5,,,,,,,,,
,871.83,AOS,Kerogen,2009,2.568,3.2,,,-37.5,,,,,,,,,
,890.6,AOS,Kerogen,2009,2.568,3.0,,,-35.2,,,,,,,,,
,965.1,AOS,Kerogen,2009,2.568,4.0,,,-25.0,,,,,,,,,
,970.75,AOS,Kerogen,2009,2.568,4.2,,,-35.2,,,,,,,,,
,1008,AOS,Kerogen,2009,2.568,0.9,,,-36.5,,,,,,,,,
,1019.9,AOS,Kerogen,2009,2.568,2.3,,,-37.2,,,,,,,,,
,1029.01,AOS,Kerogen,2009,2.568,0.5,,,-36.9,,,,,,,,,
,1047.7,AOS,Kerogen,2009,2.568,2.3,,,-35.1,,,,,,,,,
,1077,AOS,Kerogen,2009,2.568,2.5,,,-35.3,,,,,,,,,
,1200.95,AOS,Kerogen,2009,2.669,3.5,,,-42.4,,,,,,,,,
Papineau_et_al_2009,AB-1,MOS,Shale,2009,1.9,19.1,,600,-29.3,,,,,,,,,
"Paleoproterozoic sediments from India, location names",AB-2,MOS,Shale,2009,1.9,17.9,,900,-29.2,,,,,,,,,
are listed below. ,AB-3,MOS,Shale,2009,1.9,16.1,,1400,-29.4,,,,,,,,,
 Amberi,AB-4,MOS,Shale,2009,1.9,6.6,,6400,-29.0,,,,,,,,,
,AB-5,MOS,Shale,2009,1.9,16.9,,1900,-29.3,,,,,,,,,
,UV0606,MOS,Shale,2009,1.9,5.6,,600,-28.5,,,,,,,,,
,UV0608,MOS,Shale,2009,1.9,-4.7,,300,-28.4,,,,,,,,,
,UV0609,MOS,Shale,2009,1.9,2.4,,300,-28.9,,,,,,,,,
,UV0610,MOS,Shale,2009,1.9,5.0,,300,-29.2,,,,,,,,,
,UV0611,MOS,Shale,2009,1.9,2.3,,200,-29.4,,,,,,,,,
,AM0701,MOS,Shale,2009,1.9,6.5,,600,-29.2,,,,,,,,,
,AM0702,MOS,Shale,2009,1.9,4.3,,500,-29.6,,,,,,,,,
,AM0703,MOS,Shale,2009,1.9,6.0,,700,-29.1,,,,,,,,,
,AM0703,MOS,Shale,2009,1.9,6.1,,500,-29.4,,,,,,,,,
,AM0705,MOS,Shale,2009,1.9,6.2,,400,-29.3,,,,,,,,,
,AM0706,MOS,Shale,2009,1.9,5.7,,500,-29.1,,,,,,,,,
,AM0707,MOS,Shale,2009,1.9,1.2,,300,-28.8,,,,,,,,,
 Lakarwas,BKP-1,MOS,Shale,2009,1.9,28.4,,500,-26.3,,,,,,,,,
,KDR-1,MOS,Shale,2009,1.9,8.0,,1800,-24.5,,,,,,,,,
,KDR-3,MOS,Shale,2009,1.9,24.6,,600,-25.5,,,,,,,,,
,KDR-4,MOS,Shale,2009,1.9,17.3,,900,-23.6,,,,,,,,,
,LW-2,MOS,Shale,2009,1.9,5.0,,2300,-27.4,,,,,,,,,
 Dhamdhar Block,DD-1,MOS,Shale,2009,1.9,21.9,,500,-24.1,,,,,,,,,
,DD-3,MOS,Shale,2009,1.9,16.0,,300,-23.1,,,,,,,,,
 Oda Block,OD-1,MOS,Shale,2009,1.9,12.7,,1500,-23.3,,,,,,,,,
 Berawas Block,BW-1,MOS,Shale,2009,1.9,12.0,,1000,-26.2,,,,,,,,,
,BW-2,MOS,Shale,2009,1.9,12.6,,900,-25.0,,,,,,,,,
 Umra,UM-1,MOS,Shale,2009,1.9,11.2,,1900,-15.1,,,,,,,,,
,UM-2,MOS,Shale,2009,1.9,9.3,,2000,-14.1,,,,,,,,,
,UM-3,MOS,Shale,2009,1.9,10.0,,1100,-17.0,,,,,,,,,
,UM-4,MOS,Shale,2009,1.9,10.6,,1000,-16.5,,,,,,,,,
,UM-5,MOS,Shale,2009,1.9,9.8,,1000,-18.6,,,,,,,,,
,UM-6,MOS,Shale,2009,1.9,12.4,,1000,-17.8,,,,,,,,,
 Ghasiar,GH-1,MOS,Shale,2009,1.9,8.7,,1700,-25.5,,,,,,,,,
,GH-2,MOS,Shale,2009,1.9,6.7,,2000,-25.3,,,,,,,,,
,GH-4,MOS,Shale,2009,1.9,6.5,,2100,-25.6,,,,,,,,,
,GH-5,MOS,Shale,2009,1.9,10.0,,1600,-25.4,,,,,,,,,
,GH-7,MOS,Shale,2009,1.9,11.1,,700,-21.1,,,,,,,,,
,GH-8,MOS,Shale,2009,1.9,7.6,,1700,-21.8,,,,,,,,,
,GH-9,MOS,Shale,2009,1.9,6.2,,1200,-15.7,,,,,,,,,
,GH-10,MOS,Shale,2009,1.9,11.6,,500,-22.5,,,,,,,,,
,GH-11,MOS,Shale,2009,1.9,6.0,,2000,-28.3,,,,,,,,,
,GH-12,MOS,Shale,2009,1.9,8.5,,600,-28.5,,,,,,,,,
,GH-13,MOS,Shale,2009,1.9,12.8,,800,-28.1,,,,,,,,,
,GH-14,MOS,Shale,2009,1.9,8.0,,1300,-28.4,,,,,,,,,
,GH-15,MOS,Shale,2009,1.9,10.5,,400,-28.1,,,,,,,,,
 Rama,RM-1,MOS,Shale,2009,1.9,6.7,,5100,-16.1,,,,,,,,,
,RM-2,MOS,Shale,2009,1.9,6.2,,9000,-16.4,,,,,,,,,
,RM-3,MOS,Shale,2009,1.9,6.5,,5100,-16.0,,,,,,,,,
,RM-4,MOS,Shale,2009,1.9,9.3,,6100,,,,,,,,,,
,RM-5,MOS,Shale,2009,1.9,10.0,,2100,-17.0,,,,,,,,,
Mohapatra_et_al_2009,FVB03,OIB,Olivine,2009,0,7.1,1.2,2.2,,,,,,1051,1.25E-014,,6.18E+006,5878
Ocean Island Basalts,LP01,OIB,Olivine,2009,0,4.1,0.8,0.8,,,,,,576,1.60E-014,,1.87E+006,3250
,Dice 2,OIB,Basalt,2009,0,3.6,1.2,4.0,,,,,,428,1.40E-014,,1.03E+007,24006
,Dice 12,OIB,Basalt,2009,0,10.6,3.1,5.0,,,,,,341,2.71E-014,,6.53E+006,19139
,Chisny,OIB,Harzburgite,2009,0,-0.6,1.0,1.5,,,,,,1368,1.25E-014,,4.14E+006,3028
,DRE,OIB,Xenolith,2009,0,-9.8,2.7,2.2,,,,,,902,2.95E-014,,2.60E+006,2885
,ILR,OIB,Dunite,2009,0,-9.6,3.4,1.3,,,,,,4198,6.65E-015,,6.82E+006,1624
,REF2,OIB,Xenolith,2009,0,-4.9,2.2,4.8,,,,,,637,1.36E-014,,1.27E+007,19954
,REF3-1,OIB,Xenolith,2009,0,-9.3,1.5,0.7,,,,,,1098,1.15E-014,,2.11E+006,1920
,REF3-2,OIB,Xenolith,2009,0,3.3,1.1,4.0,,,,,,842,1.53E-014,,9.21E+006,10942
,REF3-3,OIB,Xenolith,2009,0,6.2,2.4,4.0,,,,,,1106,1.75E-014,,8.10E+006,7326
,Samoa,OIB,Olivine,2009,0,-10.7,0.4,2.2,,,,,,330,3.63E-013,,2.12E+005,641
Yokochi_et_al_2009,JK7B,X,Lherzolite,2009,,9.2,0.5,0.37,,,,,,686,2.33E-015,1.60E-012,5.62E+006,8188
Total N2 released above 900 deg. C,JK7U,X,Lherzolite,2009,,12.3,0.5,0.44,,,,,,497.3,5.23E-015,2.61E-012,2.98E+006,6000
deg C,JK8B,X,Lherzolite,2009,,9.4,0.6,0.57,,,,,,412.4,1.33E-014,5.51E-012,1.53E+006,3709
,BA8U,X,Lherzolite,2009,,7.9,0.5,0.83,,,,,,456.9,4.82E-015,2.20E-012,6.19E+006,13545
,MM2B,X,Harzburgite,2009,,9.4,0.2,0.01,,,,,,541.5,2.22E-015,1.20E-012,1.49E+005,275
,MM2U,X,Harzburgite,2009,,4.4,0.8,0.09,,,,,,1006.1,2.48E-016,2.50E-013,1.25E+007,12400
,MM13C,X,Clinopyroxene,2009,,9.1,1.0,0.24,,,,,,371.5,4.60E-014,1.71E-011,1.89E+005,509
,MM13_W,X,Lherzolite,2009,,0.4,0.9,0.23,,,,,,544.9,1.85E-014,1.01E-011,4.42E+005,812
,MM13_M,X,Amphibole,2009,,6.8,0.5,0.64,,,,,,477.9,2.03E-014,9.72E-012,1.13E+006,2361
,DU25,X,Harzburgite,2009,,7.1,0.8,0.05,,,,,34.5,1374.6,1.09E-015,1.50E-012,1.65E+006,1200
,DU25U,X,Harzburgite,2009,,3.7,0.8,0.19,,,,,,440,1.36E-014,6.01E-012,4.99E+005,1133
,DU24P,X,Phlogopite,2009,,-20.1,1.7,7.6,,,,,,415.5,1.78E-013,7.41E-011,1.52E+006,3667
,DU24H,X,Phlogopite,2009,,-17.3,0.6,17,,,,,340.1,443.8,1.46E-013,6.49E-011,4.15E+006,9344
,DU24O,X,Olivine,2009,,8.1,0.6,0.10,,,,,,1181.6,2.03E-016,2.40E-013,1.67E+007,14167
,DU24C,X,Clinopyroxene,2009,,2.9,0.7,0.12,,,,,,1046.8,1.41E-014,1.48E-011,3.04E+005,291
,DU24B,X,Wehrlite,2009,,-7.3,0.8,0.50,,,,,,686.4,2.19E-015,1.50E-012,8.19E+006,11933
,DU26B,X,Wehrlite,2009,,-5.0,0.5,0.16,,,,,,930.8,5.69E-016,5.31E-013,1.02E+007,10943
,DU26P,X,Phlogopite,2009,,-2.8,0.6,26,,,,,,582,5.62E-014,3.28E-011,1.63E+007,28018
,F100P,X,Phlogopite,2009,,3.6,0.7,17,,,,,,421.8,7.80E-013,3.30E-010,7.85E+005,1862
,F100B,X,Harzburgite,2009,,6.4,0.1,0.25,,,,,,1070.1,4.67E-015,5.00E-012,1.93E+006,1800
,F100A,X,Amphibole,2009,,5.0,0.6,6.96,,,,,,470.5,4.14E-013,1.95E-010,6.00E+005,1274
Yui_et_al_2009,C-63,AOS,Slate,2009,0.05,3.2,,996,,,,,,,,,,
,C-60,AOS,Schist,2009,0.05,5.3,,535,,,,4.93,,,,,,
,C-59,MOS,Schist,2009,0.05,5.0,,667,,,,4.44,,,,,,
,C-55,MOS,Schist,2009,0.05,5.1,,1143,,,,3.53,,,,,,
,C-49,MOS,Schist,2009,0.05,5.6,,584,,,,4.02,,,,,,
,C-46,MOS,Schist,2009,0.05,3.1,,998,,,,,,,,,,
,C-43,AOS,Slate,2009,0.05,3.3,,1026,,,,4.16,,,,,,
,C-41,AOS,Slate,2009,0.05,2.3,,630,,,,3.86,,,,,,
,C-38,AOS,Slate,2009,0.05,3.1,,1025,,,,,,,,,,
,C-35,MOS,Schist,2009,0.05,3.4,,1142,,,,3.77,,,,,,
,C-33,MOS,Schist,2009,0.05,3.4,,1136,,,,,,,,,,
,C-31,MOS,Schist,2009,0.05,3.2,,880,,,,,,,,,,
,C-27,MOS,Schist,2009,0.05,2.9,,784,,,,4.54,,,,,,
,C-25,MOS,Schist,2009,0.05,1.4,,400,,,,,,,,,,
,C-23,MOS,Schist,2009,0.05,1.0,,400,,,,,,,,,,
,C-20,MOS,Schist,2009,0.05,2.6,,332,,,,,,,,,,
,C-14,MOS,Schist,2009,0.05,1.8,,327,,,,,,,,,,
,S-1,AOS,Shale,2009,0.05,3.3,,585,,,,,,,,,,
,S-5,AOS,Shale,2009,0.05,3.8,,725,,,,,,,,,,
,S-6,AOS,Shale,2009,0.05,3.9,,953,,,,4.34,,,,,,
,S-8,AOS,Shale,2009,0.05,4.0,,593,,,,,,,,,,
,S-15,AOS,Shale,2009,0.05,4.0,,776,,,,3.68,,,,,,
,S-17,AOS,Shale,2009,0.05,3.8,,1192,,,,,,,,,,
,S-28,AOS,Shale,2009,0.05,4.3,,784,,,,,,,,,,
,s-34,AOS,Shale,2009,0.05,3.9,,972,,,,2.13,,,,,,
,s-43,AOS,Shale,2009,0.05,3.9,,779,,,,,,,,,,
,s-49,AOS,Shale,2009,0.05,4.1,,774,,,,3.72,,,,,,
,s-65,AOS,Shale,2009,0.05,3.6,,745,,,,,,,,,,
,s-72,MOS,Slate,2009,0.05,4.5,,618,,,,,,,,,,
,s-78,MOS,Slate,2009,0.05,3.4,,889,,,,2.78,,,,,,
,s-81,MOS,Slate,2009,0.05,4.5,,636,,,,,,,,,,
,s-87,MOS,Slate,2009,0.05,3.9,,736,,,,4.01,,,,,,
,S-120,MOS,Schist,2009,0.05,4.0,,890,,,,,,,,,,
,S-137,MOS,Schist,2009,0.05,3.6,,758,,,,4.10,,,,,,
,S-152,MOS,Schist,2009,0.05,3.5,,797,,,,4.15,,,,,,
,S-184,MOS,Schist,2009,0.05,2.8,,1109,,,,,,,,,,
,S-188,MOS,Schist,2009,0.05,4.6,,1014,,,,,,,,,,
,S9190,MOS,Schist,2009,0.05,5.5,,728,,,,,,,,,,
,S-194,MOS,Schist,2009,0.05,4.1,,379,,,,,,,,,,
,S-196,MOS,Schist,2009,0.05,1.4,,105,,,,,,,,,,
,S-200,MOS,Schist,2009,0.05,3.7,,227,,,,,,,,,,
,S-201,MOS,Schist,2009,0.05,3.7,,225,,,,,,,,,,
,S-203,MOS,Schist,2009,0.05,3.9,,166,,,,,,,,,,
,S-204,MOS,Schist,2009,0.05,3.8,,1028,,,,,,,,,,
,S-205,MOS,Schist,2009,0.05,4.4,,764,,,,,,,,,,
Burgess_et_al_2009,1,D,Fibrous,2009,3.55,-3.1,0.6,1136,-6.9,,,,,,,,,
,2,D,Fibrous,2009,3.55,-8.8,0.5,1352,-5.3,,,,,,,,,
,4,D,Fibrous,2009,3.55,-2.3,0.5,1899,-5.1,,,,,,,,,
,5,D,Fibrous,2009,3.55,-2.3,0.7,775,-5.2,,,,,,,,,
,9,D,Fibrous,2009,3.55,-4.1,0.7,418,-5.5,,,,,,,,,
,10,D,Fibrous,2009,3.55,-1.2,0.5,1872,-6.2,,,,,,,,,
,11,D,Fibrous,2009,3.55,-1.7,0.6,1222,-4.5,,,,,,,,,
Pontes_et_al_2009,S_and_stone 1,CS,S_and_stone,2009,,,,624,,,,,,,,,,
,S_and_stone 2,CS,S_and_stone,2009,,,,181,,,,,,,,,,
,S_and_stone 3,CS,S_and_stone,2009,,,,553,,,,,,,,,,
Halama_et_al_2010,Blueschist,MOL,Blueschist,2010,0.15,5.7,,24.0,,,,,,,,,,
"High pressure ophiolites, locations below. ",Eclogite,MOL,Eclogite,2010,0.15,5.3,,6.9,,,,,,,,,,
Raspas Complex Ecuador,Zoisite eclogite,MOL,Eclogite,2010,0.15,7.9,,12.5,,,,,,,,,,
Lago di Cignana Italy,Serpentinized perid.,MOL,peridotite,2010,0.15,5.2,,9.3,,,,,,,,,,
Zambezi Belt Zambia,Eclogite,MOL,Eclogite,2010,0.041,1.5,,7.9,,,,,,,,,,
Cabo Ortegal Spain,Gabbro,MOL,Gabbro,2010,0.6,6.9,,3.7,,,,,,,,,,
,Eclogite,MOL,Eclogite,2010,0.6,2.9,,3.8,,,,,,,,,,
Shown are averages of multiple analyses,Eclogite,MOL,Eclogite,2010,0.39,5.1,,4.4,,,,,,,,,,
,Serpentinized perid.,MOL,peridotite,2010,0.39,5.7,,4.3,,,,,,,,,,
Plessen_et_al_2010,1,MOS,Schist,2010,0.4,5.5,,760,,,,,,,,,,
Shown are measurements of,2,MOS,Schist,2010,0.4,4.6,,346,,,,,,,,,,
total N. Most is NH4 but there,3,MOS,Schist,2010,0.4,6.3,,339,,,,,,,,,,
are small amounts of organic,4,MOS,Schist,2010,0.4,5.7,,393,,,,,,,,,,
,5,MOS,Schist,2010,0.4,4.6,,323,,,,,,,,,,
,6,MOS,Schist,2010,0.4,4.0,,299,,,,,,,,,,
,7,MOS,Schist,2010,0.4,5.9,,307,,,,,,,,,,
,8,MOS,Schist,2010,0.4,8.4,,279,,,,,,,,,,
,1,MOS,Biotite,2010,0.4,6.1,,2750,,,,,,,,,,
,2,MOS,Biotite,2010,0.4,6.7,,2027,,,,,,,,,,
,3,MOS,Biotite,2010,0.4,5.7,,1644,,,,,,,,,,
,4,MOS,Biotite,2010,0.4,4.7,,1437,,,,,,,,,,
,5,MOS,Biotite,2010,0.4,4.1,,1484,,,,,,,,,,
,6,MOS,Biotite,2010,0.4,4.6,,1472,,,,,,,,,,
,7,MOS,Biotite,2010,0.4,5.2,,1398,,,,,,,,,,
,7',MOS,Biotite,2010,0.4,6.4,,1391,,,,,,,,,,
,8,MOS,Biotite,2010,0.4,7.7,,749,,,,,,,,,,
,8',MOS,Biotite,2010,0.4,6.8,,670,,,,,,,,,,
,9,MOS,Biotite,2010,0.4,6.9,,218,,,,,,,,,,
Thomazo_et_al_2011,S,AOS,Stromatolite,2011,2.72,23.0,1.6,0.80,-29.2,,,,,,,,,
Stromatolite = S,MS,AOS,Mudstone,2011,2.72,25.8,2.1,9.20,-50.4,,,,,,,,,
Mudstone = M,MS,AOS,Mudstone,2011,2.72,36.8,1.5,4.90,-55.9,,,,,,,,,
Siltstone = SS,MS,AOS,Mudstone,2011,2.72,14.0,1.1,3.90,-39.9,,,,,,,,,
,S,AOS,Stromatolite,2011,2.72,35.4,3.0,1.90,-45.4,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,30.4,1.6,6.00,-44.9,,,,,,,,,
,S,AOS,Stromatolite,2011,2.72,15.5,1.0,4.70,-35.2,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,33.8,2.1,3.10,-29.2,,,,,,,,,
,MS,AOS,Mudstone,2011,2.72,34.6,2.1,8.00,-44.5,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,34.0,1.8,4.10,-34.4,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,8.6,0.9,1.90,-29.1,,,,,,,,,
,S,AOS,Stromatolite,2011,2.72,24.6,2.1,2.70,-30.6,,,,,,,,,
,MS,AOS,Mudstone,2011,2.72,30.4,1.9,10.80,-45.3,,,,,,,,,
,S,AOS,Stromatolite,2011,2.72,15.1,1.1,2.90,-34.9,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,28.5,3.2,1.60,-32.8,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,19.4,1.7,3.30,-31.6,,,,,,,,,
,S,AOS,Stromatolite,2011,2.72,29.9,2.6,0.50,-35.6,,,,,,,,,
,S,AOS,Stromatolite,2011,2.72,28.6,2.0,7.30,-39.6,,,,,,,,,
,S,AOS,Stromatolite,2011,2.72,26.0,1.7,2.50,-42.4,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,32.5,1.0,4.50,-43.1,,,,,,,,,
,MS,AOS,Mudstone,2011,2.72,50.4,1.8,13.50,-42.5,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,22.1,2.0,3,-23.8,,,,,,,,,
,MS,AOS,Mudstone,2011,2.72,38.4,2.5,7,-45.7,,,,,,,,,
,MS,AOS,Mudstone,2011,2.72,46.5,4.4,6,-48.2,,,,,,,,,
,MS,AOS,Mudstone,2011,2.72,24.6,1.2,5,-31.5,,,,,,,,,
,MS,AOS,Mudstone,2011,2.72,47.4,3.1,4,-44.3,,,,,,,,,
,MS,AOS,Mudstone,2011,2.72,43.0,2.8,5,-52.7,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,37.1,1.4,4,-53.3,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,26.3,1.9,7,-43.0,,,,,,,,,
,SS,AOS,Siltstone,2011,2.72,23.6,3.2,1,-24.7,,,,,,,,,
Busigny_et_al_2011,CH-129,MOL,Amphibolite,2011,0.06,4.3,,12,,9.7,1.3,,,,,,,
Ophiolites from the Alps,CH-80-02,MOL,Amphibolite,2011,0.06,1.3,,28,,9.5,1.3,0.05,,,,,,
most analyses are meta-gabbros,G6004A,MOL,Blueschist,2011,0.06,5.7,,12,,1.4,0.2,,4.2,,,,,
,G6004b,MOL,Blueschist,2011,0.06,4.7,,2.6,,5.4,0.8,,0.8,,,,,
